source_airport,destination_airport,source_latitude,source_longitude,destination_latitude,destination_longitude
AMS,LHR,52.308601,4.76389,51.4706,-0.461941
AMS,PHL,52.308601,4.76389,39.87189865112305,-75.24109649658203
ANC,LAX,61.174400329589844,-149.99600219726562,33.94250107,-118.4079971
ANC,PHX,61.174400329589844,-149.99600219726562,33.43429946899414,-112.01200103759766
ANU,CLT,17.1367,-61.792702,35.2140007019043,-80.94309997558594
ANU,JFK,17.1367,-61.792702,40.63980103,-73.77890015
ANU,MIA,17.1367,-61.792702,25.79319953918457,-80.29060363769531
AQP,LIM,-16.3411006927,-71.5830993652,-12.0219,-77.114305
ARN,LHR,59.651901245117,17.918600082397,51.4706,-0.461941
ART,ORD,43.99190139770508,-76.02169799804688,41.9786,-87.9048
ART,PHL,43.99190139770508,-76.02169799804688,39.87189865112305,-75.24109649658203
ASP,SYD,-23.806699752807617,133.90199279785156,-33.94609832763672,151.177001953125
ASU,MIA,-25.239999771118164,-57.52000045776367,25.79319953918457,-80.29060363769531
ATL,CLT,33.6367,-84.428101,35.2140007019043,-80.94309997558594
ATL,DFW,33.6367,-84.428101,32.896801,-97.038002
ATL,LHR,33.6367,-84.428101,51.4706,-0.461941
ATL,MIA,33.6367,-84.428101,25.79319953918457,-80.29060363769531
ATL,ORD,33.6367,-84.428101,41.9786,-87.9048
ATL,PHL,33.6367,-84.428101,39.87189865112305,-75.24109649658203
ATL,PHX,33.6367,-84.428101,33.43429946899414,-112.01200103759766
AUA,CLT,12.5014,-70.015198,35.2140007019043,-80.94309997558594
AUA,PHL,12.5014,-70.015198,39.87189865112305,-75.24109649658203
AUH,CMB,24.433000564575195,54.651100158691406,7.180759906768799,79.88410186767578
AUH,DUS,24.433000564575195,54.651100158691406,51.289501,6.76678
AUH,IAD,24.433000564575195,54.651100158691406,38.94449997,-77.45580292
AUH,ISB,24.433000564575195,54.651100158691406,33.560713,72.851613
AUH,JFK,24.433000564575195,54.651100158691406,40.63980103,-73.77890015
AUH,LHE,24.433000564575195,54.651100158691406,31.5216007232666,74.40360260009766
AUH,LHR,24.433000564575195,54.651100158691406,51.4706,-0.461941
AUH,MCT,24.433000564575195,54.651100158691406,23.593299865722656,58.284400939941406
AUH,ORD,24.433000564575195,54.651100158691406,41.9786,-87.9048
AUS,CLT,30.194499969482422,-97.6698989868164,35.2140007019043,-80.94309997558594
AUS,DFW,30.194499969482422,-97.6698989868164,32.896801,-97.038002
AUS,JFK,30.194499969482422,-97.6698989868164,40.63980103,-73.77890015
AUS,LAX,30.194499969482422,-97.6698989868164,33.94250107,-118.4079971
AUS,LHR,30.194499969482422,-97.6698989868164,51.4706,-0.461941
AUS,MSY,30.194499969482422,-97.6698989868164,29.99340057373047,-90.25800323486328
AUS,ORD,30.194499969482422,-97.6698989868164,41.9786,-87.9048
AUS,PHL,30.194499969482422,-97.6698989868164,39.87189865112305,-75.24109649658203
AUS,PHX,30.194499969482422,-97.6698989868164,33.43429946899414,-112.01200103759766
AVL,CLT,35.43619918823242,-82.54180145263672,35.2140007019043,-80.94309997558594
AVP,CLT,41.338500976599995,-75.72339630130001,35.2140007019043,-80.94309997558594
AVP,PHL,41.338500976599995,-75.72339630130001,39.87189865112305,-75.24109649658203
AZO,ORD,42.234901428222656,-85.5521011352539,41.9786,-87.9048
BAH,DOH,26.27079963684082,50.63359832763672,25.273056,51.608056
BAH,LHR,26.27079963684082,50.63359832763672,51.4706,-0.461941
BCN,JFK,41.2971,2.07846,40.63980103,-73.77890015
BCN,LHR,41.2971,2.07846,51.4706,-0.461941
BCN,MIA,41.2971,2.07846,25.79319953918457,-80.29060363769531
BCN,PHL,41.2971,2.07846,39.87189865112305,-75.24109649658203
BDA,JFK,32.36399841308594,-64.67870330810547,40.63980103,-73.77890015
BDA,MIA,32.36399841308594,-64.67870330810547,25.79319953918457,-80.29060363769531
BDA,PHL,32.36399841308594,-64.67870330810547,39.87189865112305,-75.24109649658203
BDL,CLT,41.9388999939,-72.68319702149999,35.2140007019043,-80.94309997558594
BDL,DCA,41.9388999939,-72.68319702149999,38.8521,-77.037697
BDL,DFW,41.9388999939,-72.68319702149999,32.896801,-97.038002
BDL,LAX,41.9388999939,-72.68319702149999,33.94250107,-118.4079971
BDL,MIA,41.9388999939,-72.68319702149999,25.79319953918457,-80.29060363769531
BDL,ORD,41.9388999939,-72.68319702149999,41.9786,-87.9048
BDL,PHL,41.9388999939,-72.68319702149999,39.87189865112305,-75.24109649658203
BDL,PIT,41.9388999939,-72.68319702149999,40.49150085,-80.23290253
BFL,PHX,35.43360138,-119.0569992,33.43429946899414,-112.01200103759766
BGI,MIA,13.0746002197,-59.4925003052,25.79319953918457,-80.29060363769531
BGM,PHL,42.20869827,-75.97979736,39.87189865112305,-75.24109649658203
BGO,LHR,60.29339981,5.218140125,51.4706,-0.461941
BGR,DCA,44.80739974975586,-68.8281021118164,38.8521,-77.037697
BGR,PHL,44.80739974975586,-68.8281021118164,39.87189865112305,-75.24109649658203
BHD,LHR,54.618099212646484,-5.872499942779541,51.4706,-0.461941
BHM,CLT,33.56290054,-86.75350189,35.2140007019043,-80.94309997558594
BHM,DCA,33.56290054,-86.75350189,38.8521,-77.037697
BHM,DFW,33.56290054,-86.75350189,32.896801,-97.038002
BHM,MIA,33.56290054,-86.75350189,25.79319953918457,-80.29060363769531
BHM,PHL,33.56290054,-86.75350189,39.87189865112305,-75.24109649658203
BJX,DFW,20.9935,-101.481003,32.896801,-97.038002
BKK,KUL,13.681099891662598,100.74700164794922,2.745579957962,101.70999908447
BKK,NRT,13.681099891662598,100.74700164794922,35.7647018433,140.386001587
BLQ,LHR,44.5354,11.2887,51.4706,-0.461941
BLR,LHR,13.1979,77.706299,51.4706,-0.461941
BMI,DFW,40.47710037,-88.91590118,32.896801,-97.038002
BMI,ORD,40.47710037,-88.91590118,41.9786,-87.9048
BNA,CLT,36.1245002746582,-86.6781997680664,35.2140007019043,-80.94309997558594
BNA,DCA,36.1245002746582,-86.6781997680664,38.8521,-77.037697
BNA,DFW,36.1245002746582,-86.6781997680664,32.896801,-97.038002
BNA,JFK,36.1245002746582,-86.6781997680664,40.63980103,-73.77890015
BNA,LAX,36.1245002746582,-86.6781997680664,33.94250107,-118.4079971
BNA,LGA,36.1245002746582,-86.6781997680664,40.77719879,-73.87259674
BNA,MIA,36.1245002746582,-86.6781997680664,25.79319953918457,-80.29060363769531
BNA,ORD,36.1245002746582,-86.6781997680664,41.9786,-87.9048
BNA,PHL,36.1245002746582,-86.6781997680664,39.87189865112305,-75.24109649658203
BNE,ADL,-27.384199142456055,153.11700439453125,-34.945,138.531006
BNE,AKL,-27.384199142456055,153.11700439453125,-37.008098602299995,174.792007446
BNE,CBR,-27.384199142456055,153.11700439453125,-35.30690002441406,149.19500732421875
BNE,CNS,-27.384199142456055,153.11700439453125,-16.885799408,145.755004883
BNE,DRW,-27.384199142456055,153.11700439453125,-12.41469955444336,130.8769989013672
BNE,LAX,-27.384199142456055,153.11700439453125,33.94250107,-118.4079971
BNE,MEL,-27.384199142456055,153.11700439453125,-37.673302,144.843002
BNE,PER,-27.384199142456055,153.11700439453125,-31.94029998779297,115.96700286865234
BNE,SYD,-27.384199142456055,153.11700439453125,-33.94609832763672,151.177001953125
BNE,TSV,-27.384199142456055,153.11700439453125,-19.252500534057617,146.76499938964844
BOG,DFW,4.70159,-74.1469,32.896801,-97.038002
BOG,MIA,4.70159,-74.1469,25.79319953918457,-80.29060363769531
BOI,PHX,43.5644,-116.223,33.43429946899414,-112.01200103759766
BOS,BUF,42.36429977,-71.00520325,42.94049835,-78.73220062
BOS,CLT,42.36429977,-71.00520325,35.2140007019043,-80.94309997558594
BOS,CUN,42.36429977,-71.00520325,21.036500930800003,-86.8770980835
BOS,DCA,42.36429977,-71.00520325,38.8521,-77.037697
BOS,DFW,42.36429977,-71.00520325,32.896801,-97.038002
BOS,JFK,42.36429977,-71.00520325,40.63980103,-73.77890015
BOS,LAX,42.36429977,-71.00520325,33.94250107,-118.4079971
BOS,LGA,42.36429977,-71.00520325,40.77719879,-73.87259674
BOS,LHR,42.36429977,-71.00520325,51.4706,-0.461941
BOS,MAD,42.36429977,-71.00520325,40.471926,-3.56264
BOS,MDT,42.36429977,-71.00520325,40.1935005188,-76.7633972168
BOS,MIA,42.36429977,-71.00520325,25.79319953918457,-80.29060363769531
BOS,NRT,42.36429977,-71.00520325,35.7647018433,140.386001587
BOS,ORD,42.36429977,-71.00520325,41.9786,-87.9048
BOS,PDX,42.36429977,-71.00520325,45.58869934,-122.5979996
BOS,PHL,42.36429977,-71.00520325,39.87189865112305,-75.24109649658203
BOS,PHX,42.36429977,-71.00520325,33.43429946899414,-112.01200103759766
BOS,PIT,42.36429977,-71.00520325,40.49150085,-80.23290253
BOS,RIC,42.36429977,-71.00520325,37.50519943237305,-77.3197021484375
BOS,ROC,42.36429977,-71.00520325,43.118900299072266,-77.67240142822266
BOS,SAN,42.36429977,-71.00520325,32.7336006165,-117.190002441
BOS,SEA,42.36429977,-71.00520325,47.449001,-122.308998
BOS,SYR,42.36429977,-71.00520325,43.11119842529297,-76.1063003540039
BPT,DFW,29.9507999420166,-94.02069854736328,32.896801,-97.038002
BRO,DFW,25.90679931640625,-97.4259033203125,32.896801,-97.038002
BRU,LHR,50.901401519800004,4.48443984985,51.4706,-0.461941
BRU,PHL,50.901401519800004,4.48443984985,39.87189865112305,-75.24109649658203
BSB,MIA,-15.86916732788086,-47.920833587646484,25.79319953918457,-80.29060363769531
BSL,LHR,47.59,7.5291667,51.4706,-0.461941
BTR,CLT,30.533199,-91.149597,35.2140007019043,-80.94309997558594
BTR,DFW,30.533199,-91.149597,32.896801,-97.038002
BTV,DCA,44.471900939899996,-73.15329742429999,38.8521,-77.037697
BTV,PHL,44.471900939899996,-73.15329742429999,39.87189865112305,-75.24109649658203
BUD,LHR,47.42976,19.261093,51.4706,-0.461941
BUF,BOS,42.94049835,-78.73220062,42.36429977,-71.00520325
BUF,CLT,42.94049835,-78.73220062,35.2140007019043,-80.94309997558594
BUF,DCA,42.94049835,-78.73220062,38.8521,-77.037697
BUF,ORD,42.94049835,-78.73220062,41.9786,-87.9048
BUF,PHL,42.94049835,-78.73220062,39.87189865112305,-75.24109649658203
BUR,PDX,34.20069885253906,-118.35900115966797,45.58869934,-122.5979996
BUR,PHX,34.20069885253906,-118.35900115966797,33.43429946899414,-112.01200103759766
BUR,SEA,34.20069885253906,-118.35900115966797,47.449001,-122.308998
BWI,CLT,39.1754,-76.668297,35.2140007019043,-80.94309997558594
BWI,DFW,39.1754,-76.668297,32.896801,-97.038002
BWI,JFK,39.1754,-76.668297,40.63980103,-73.77890015
BWI,LHR,39.1754,-76.668297,51.4706,-0.461941
BWI,MIA,39.1754,-76.668297,25.79319953918457,-80.29060363769531
BWI,ORD,39.1754,-76.668297,41.9786,-87.9048
BWI,PHL,39.1754,-76.668297,39.87189865112305,-75.24109649658203
BWI,PHX,39.1754,-76.668297,33.43429946899414,-112.01200103759766
BZE,CLT,17.539100646972656,-88.30819702148438,35.2140007019043,-80.94309997558594
BZE,DFW,17.539100646972656,-88.30819702148438,32.896801,-97.038002
BZE,MIA,17.539100646972656,-88.30819702148438,25.79319953918457,-80.29060363769531
CAE,CLT,33.93880081176758,-81.11949920654297,35.2140007019043,-80.94309997558594
CAE,DCA,33.93880081176758,-81.11949920654297,38.8521,-77.037697
CAE,DFW,33.93880081176758,-81.11949920654297,32.896801,-97.038002
CAE,PHL,33.93880081176758,-81.11949920654297,39.87189865112305,-75.24109649658203
CAK,CLT,40.916099548339844,-81.44219970703125,35.2140007019043,-80.94309997558594
CAK,DCA,40.916099548339844,-81.44219970703125,38.8521,-77.037697
CAK,PHL,40.916099548339844,-81.44219970703125,39.87189865112305,-75.24109649658203
CBR,BNE,-35.30690002441406,149.19500732421875,-27.384199142456055,153.11700439453125
CBR,MEL,-35.30690002441406,149.19500732421875,-37.673302,144.843002
CBR,SYD,-35.30690002441406,149.19500732421875,-33.94609832763672,151.177001953125
CCS,DFW,10.601194,-66.991222,32.896801,-97.038002
CCS,JFK,10.601194,-66.991222,40.63980103,-73.77890015
CCS,MIA,10.601194,-66.991222,25.79319953918457,-80.29060363769531
CCS,SJU,10.601194,-66.991222,18.4393997192,-66.0018005371
CDG,CLT,49.012798,2.55,35.2140007019043,-80.94309997558594
CDG,DFW,49.012798,2.55,32.896801,-97.038002
CDG,JFK,49.012798,2.55,40.63980103,-73.77890015
CDG,KUL,49.012798,2.55,2.745579957962,101.70999908447
CDG,LHR,49.012798,2.55,51.4706,-0.461941
CDG,MIA,49.012798,2.55,25.79319953918457,-80.29060363769531
CDG,ORD,49.012798,2.55,41.9786,-87.9048
CDG,PHL,49.012798,2.55,39.87189865112305,-75.24109649658203
CHA,CLT,35.035301208496094,-85.20379638671875,35.2140007019043,-80.94309997558594
CHA,DCA,35.035301208496094,-85.20379638671875,38.8521,-77.037697
CHA,DFW,35.035301208496094,-85.20379638671875,32.896801,-97.038002
CHA,ORD,35.035301208496094,-85.20379638671875,41.9786,-87.9048
CHC,SYD,-43.48939895629883,172.53199768066406,-33.94609832763672,151.177001953125
CHO,CLT,38.13859939575195,-78.4529037475586,35.2140007019043,-80.94309997558594
CHO,LGA,38.13859939575195,-78.4529037475586,40.77719879,-73.87259674
CHO,ORD,38.13859939575195,-78.4529037475586,41.9786,-87.9048
CHO,PHL,38.13859939575195,-78.4529037475586,39.87189865112305,-75.24109649658203
CHS,CLT,32.89860153,-80.04049683,35.2140007019043,-80.94309997558594
CHS,DCA,32.89860153,-80.04049683,38.8521,-77.037697
CHS,DFW,32.89860153,-80.04049683,32.896801,-97.038002
CHS,MIA,32.89860153,-80.04049683,25.79319953918457,-80.29060363769531
CHS,PHL,32.89860153,-80.04049683,39.87189865112305,-75.24109649658203
CID,DFW,41.884700775146484,-91.71080017089844,32.896801,-97.038002
CID,ORD,41.884700775146484,-91.71080017089844,41.9786,-87.9048
CLE,CLT,41.4117012024,-81.8498001099,35.2140007019043,-80.94309997558594
CLE,DFW,41.4117012024,-81.8498001099,32.896801,-97.038002
CLE,JFK,41.4117012024,-81.8498001099,40.63980103,-73.77890015
CLE,MIA,41.4117012024,-81.8498001099,25.79319953918457,-80.29060363769531
CLE,ORD,41.4117012024,-81.8498001099,41.9786,-87.9048
CLE,PHL,41.4117012024,-81.8498001099,39.87189865112305,-75.24109649658203
CLL,DFW,30.58860016,-96.36380005,32.896801,-97.038002
CLO,MIA,3.54322,-76.3816,25.79319953918457,-80.29060363769531
CLT,ABE,35.2140007019043,-80.94309997558594,40.652099609375,-75.44080352783203
CLT,AGS,35.2140007019043,-80.94309997558594,33.36989974975586,-81.9645004272461
CLT,ALB,35.2140007019043,-80.94309997558594,42.74829864501953,-73.80169677734375
CLT,ANU,35.2140007019043,-80.94309997558594,17.1367,-61.792702
CLT,ATL,35.2140007019043,-80.94309997558594,33.6367,-84.428101
CLT,AUA,35.2140007019043,-80.94309997558594,12.5014,-70.015198
CLT,AUS,35.2140007019043,-80.94309997558594,30.194499969482422,-97.6698989868164
CLT,AVL,35.2140007019043,-80.94309997558594,35.43619918823242,-82.54180145263672
CLT,AVP,35.2140007019043,-80.94309997558594,41.338500976599995,-75.72339630130001
CLT,BDL,35.2140007019043,-80.94309997558594,41.9388999939,-72.68319702149999
CLT,BHM,35.2140007019043,-80.94309997558594,33.56290054,-86.75350189
CLT,BNA,35.2140007019043,-80.94309997558594,36.1245002746582,-86.6781997680664
CLT,BOS,35.2140007019043,-80.94309997558594,42.36429977,-71.00520325
CLT,BTR,35.2140007019043,-80.94309997558594,30.533199,-91.149597
CLT,BUF,35.2140007019043,-80.94309997558594,42.94049835,-78.73220062
CLT,BWI,35.2140007019043,-80.94309997558594,39.1754,-76.668297
CLT,BZE,35.2140007019043,-80.94309997558594,17.539100646972656,-88.30819702148438
CLT,CAE,35.2140007019043,-80.94309997558594,33.93880081176758,-81.11949920654297
CLT,CAK,35.2140007019043,-80.94309997558594,40.916099548339844,-81.44219970703125
CLT,CDG,35.2140007019043,-80.94309997558594,49.012798,2.55
CLT,CHA,35.2140007019043,-80.94309997558594,35.035301208496094,-85.20379638671875
CLT,CHO,35.2140007019043,-80.94309997558594,38.13859939575195,-78.4529037475586
CLT,CHS,35.2140007019043,-80.94309997558594,32.89860153,-80.04049683
CLT,CLE,35.2140007019043,-80.94309997558594,41.4117012024,-81.8498001099
CLT,CMH,35.2140007019043,-80.94309997558594,39.998001,-82.891899
CLT,CRW,35.2140007019043,-80.94309997558594,38.37310028076172,-81.59320068359375
CLT,CUN,35.2140007019043,-80.94309997558594,21.036500930800003,-86.8770980835
CLT,CVG,35.2140007019043,-80.94309997558594,39.0488014221,-84.6678009033
CLT,CZM,35.2140007019043,-80.94309997558594,20.52239990234375,-86.92559814453125
CLT,DAB,35.2140007019043,-80.94309997558594,29.179899,-81.058098
CLT,DAY,35.2140007019043,-80.94309997558594,39.902400970458984,-84.21939849853516
CLT,DCA,35.2140007019043,-80.94309997558594,38.8521,-77.037697
CLT,DEN,35.2140007019043,-80.94309997558594,39.861698150635,-104.672996521
CLT,DFW,35.2140007019043,-80.94309997558594,32.896801,-97.038002
CLT,DSM,35.2140007019043,-80.94309997558594,41.534000396728516,-93.66310119628906
CLT,DTW,35.2140007019043,-80.94309997558594,42.212398529052734,-83.35340118408203
CLT,DUB,35.2140007019043,-80.94309997558594,53.421299,-6.27007
CLT,EWN,35.2140007019043,-80.94309997558594,35.0730018616,-77.04290008539999
CLT,EWR,35.2140007019043,-80.94309997558594,40.692501068115234,-74.168701171875
CLT,FAY,35.2140007019043,-80.94309997558594,34.9911994934082,-78.88030242919922
CLT,FCO,35.2140007019043,-80.94309997558594,41.8002778,12.2388889
CLT,FLL,35.2140007019043,-80.94309997558594,26.072599,-80.152702
CLT,FLO,35.2140007019043,-80.94309997558594,34.18539810180664,-79.7238998413086
CLT,FPO,35.2140007019043,-80.94309997558594,26.5587005615,-78.695602417
CLT,FRA,35.2140007019043,-80.94309997558594,50.033333,8.570556
CLT,GCM,35.2140007019043,-80.94309997558594,19.292800903299998,-81.3576965332
CLT,GNV,35.2140007019043,-80.94309997558594,29.6900997162,-82.2717971802
CLT,GPT,35.2140007019043,-80.94309997558594,30.40730094909668,-89.07009887695312
CLT,GRU,35.2140007019043,-80.94309997558594,-23.435556411743164,-46.47305679321289
CLT,GSO,35.2140007019043,-80.94309997558594,36.097801208496094,-79.93730163574219
CLT,GSP,35.2140007019043,-80.94309997558594,34.8956985474,-82.2189025879
CLT,HHH,35.2140007019043,-80.94309997558594,32.2243995667,-80.6975021362
CLT,HPN,35.2140007019043,-80.94309997558594,41.06700134277344,-73.70760345458984
CLT,HSV,35.2140007019043,-80.94309997558594,34.637199401855,-86.775100708008
CLT,HTS,35.2140007019043,-80.94309997558594,38.36669922,-82.55799866
CLT,IAD,35.2140007019043,-80.94309997558594,38.94449997,-77.45580292
CLT,IAH,35.2140007019043,-80.94309997558594,29.984399795532227,-95.34140014648438
CLT,ILM,35.2140007019043,-80.94309997558594,34.270599365234375,-77.90260314941406
CLT,IND,35.2140007019043,-80.94309997558594,39.7173,-86.294403
CLT,JAN,35.2140007019043,-80.94309997558594,32.3111991882,-90.0758972168
CLT,JAX,35.2140007019043,-80.94309997558594,30.49410057067871,-81.68789672851562
CLT,JFK,35.2140007019043,-80.94309997558594,40.63980103,-73.77890015
CLT,LAS,35.2140007019043,-80.94309997558594,36.08010101,-115.1520004
CLT,LAX,35.2140007019043,-80.94309997558594,33.94250107,-118.4079971
CLT,LEX,35.2140007019043,-80.94309997558594,38.0364990234375,-84.60590362548828
CLT,LGA,35.2140007019043,-80.94309997558594,40.77719879,-73.87259674
CLT,LHR,35.2140007019043,-80.94309997558594,51.4706,-0.461941
CLT,LIR,35.2140007019043,-80.94309997558594,10.5933,-85.544403
CLT,LIT,35.2140007019043,-80.94309997558594,34.729400634799994,-92.2242965698
CLT,LYH,35.2140007019043,-80.94309997558594,37.326698303222656,-79.20040130615234
CLT,MBJ,35.2140007019043,-80.94309997558594,18.503700256347656,-77.91339874267578
CLT,MCI,35.2140007019043,-80.94309997558594,39.2976,-94.713898
CLT,MCO,35.2140007019043,-80.94309997558594,28.429399490356445,-81.30899810791016
CLT,MDT,35.2140007019043,-80.94309997558594,40.1935005188,-76.7633972168
CLT,MEM,35.2140007019043,-80.94309997558594,35.04240036010742,-89.97669982910156
CLT,MEX,35.2140007019043,-80.94309997558594,19.4363,-99.072098
CLT,MGM,35.2140007019043,-80.94309997558594,32.30059814,-86.39399719
CLT,MHT,35.2140007019043,-80.94309997558594,42.932598,-71.435699
CLT,MIA,35.2140007019043,-80.94309997558594,25.79319953918457,-80.29060363769531
CLT,MKE,35.2140007019043,-80.94309997558594,42.947200775146484,-87.89659881591797
CLT,MLB,35.2140007019043,-80.94309997558594,28.102800369262695,-80.64530181884766
CLT,MOB,35.2140007019043,-80.94309997558594,30.691200256348,-88.242797851562
CLT,MSP,35.2140007019043,-80.94309997558594,44.882,-93.221802
CLT,MSY,35.2140007019043,-80.94309997558594,29.99340057373047,-90.25800323486328
CLT,MYR,35.2140007019043,-80.94309997558594,33.6796989441,-78.9282989502
CLT,NAS,35.2140007019043,-80.94309997558594,25.0389995575,-77.46620178219999
CLT,OAJ,35.2140007019043,-80.94309997558594,34.8292007446,-77.61209869380001
CLT,OMA,35.2140007019043,-80.94309997558594,41.3032,-95.894096
CLT,ORD,35.2140007019043,-80.94309997558594,41.9786,-87.9048
CLT,ORF,35.2140007019043,-80.94309997558594,36.89459991455078,-76.20120239257812
CLT,PBI,35.2140007019043,-80.94309997558594,26.68320083618164,-80.09559631347656
CLT,PDX,35.2140007019043,-80.94309997558594,45.58869934,-122.5979996
CLT,PGV,35.2140007019043,-80.94309997558594,35.6352005,-77.38529968
CLT,PHF,35.2140007019043,-80.94309997558594,37.13190079,-76.49299622
CLT,PHL,35.2140007019043,-80.94309997558594,39.87189865112305,-75.24109649658203
CLT,PHX,35.2140007019043,-80.94309997558594,33.43429946899414,-112.01200103759766
CLT,PIT,35.2140007019043,-80.94309997558594,40.49150085,-80.23290253
CLT,PLS,35.2140007019043,-80.94309997558594,21.77359962463379,-72.26589965820312
CLT,PNS,35.2140007019043,-80.94309997558594,30.473400115967,-87.186599731445
CLT,PUJ,35.2140007019043,-80.94309997558594,18.567399978599997,-68.36340332030001
CLT,PVD,35.2140007019043,-80.94309997558594,41.732601,-71.420403
CLT,PWM,35.2140007019043,-80.94309997558594,43.64619827,-70.30930328
CLT,RDU,35.2140007019043,-80.94309997558594,35.877601623535156,-78.7874984741211
CLT,RIC,35.2140007019043,-80.94309997558594,37.50519943237305,-77.3197021484375
CLT,ROA,35.2140007019043,-80.94309997558594,37.3255,-79.975403
CLT,ROC,35.2140007019043,-80.94309997558594,43.118900299072266,-77.67240142822266
CLT,RSW,35.2140007019043,-80.94309997558594,26.53619956970215,-81.75520324707031
CLT,SAN,35.2140007019043,-80.94309997558594,32.7336006165,-117.190002441
CLT,SAT,35.2140007019043,-80.94309997558594,29.533700942993164,-98.46980285644531
CLT,SAV,35.2140007019043,-80.94309997558594,32.12760162,-81.20210266
CLT,SBY,35.2140007019043,-80.94309997558594,38.34049987792969,-75.51029968261719
CLT,SDF,35.2140007019043,-80.94309997558594,38.1744,-85.736
CLT,SEA,35.2140007019043,-80.94309997558594,47.449001,-122.308998
CLT,SFO,35.2140007019043,-80.94309997558594,37.61899948120117,-122.375
CLT,SJD,35.2140007019043,-80.94309997558594,23.15180015563965,-109.72100067138672
CLT,SJO,35.2140007019043,-80.94309997558594,9.993860244750977,-84.20880126953125
CLT,SJU,35.2140007019043,-80.94309997558594,18.4393997192,-66.0018005371
CLT,SLC,35.2140007019043,-80.94309997558594,40.78839874267578,-111.97799682617188
CLT,SMF,35.2140007019043,-80.94309997558594,38.69540023803711,-121.59100341796875
CLT,SRQ,35.2140007019043,-80.94309997558594,27.39539909362793,-82.55439758300781
CLT,STL,35.2140007019043,-80.94309997558594,38.748697,-90.370003
CLT,STT,35.2140007019043,-80.94309997558594,18.337299346923828,-64.97339630126953
CLT,SXM,35.2140007019043,-80.94309997558594,18.041000366200002,-63.1088981628
CLT,SYR,35.2140007019043,-80.94309997558594,43.11119842529297,-76.1063003540039
CLT,TLH,35.2140007019043,-80.94309997558594,30.396499633789062,-84.35030364990234
CLT,TPA,35.2140007019043,-80.94309997558594,27.975500106811523,-82.533203125
CLT,TRI,35.2140007019043,-80.94309997558594,36.475201,-82.407401
CLT,TYS,35.2140007019043,-80.94309997558594,35.81100082,-83.9940033
CLT,UVF,35.2140007019043,-80.94309997558594,13.7332,-60.952599
CLT,VPS,35.2140007019043,-80.94309997558594,30.4832,-86.525398
CLT,XNA,35.2140007019043,-80.94309997558594,36.281898,-94.306801
CLT,YOW,35.2140007019043,-80.94309997558594,45.3224983215332,-75.66919708251953
CLT,YUL,35.2140007019043,-80.94309997558594,45.4706001282,-73.7407989502
CLT,YYZ,35.2140007019043,-80.94309997558594,43.6772003174,-79.63059997559999
CMB,AUH,7.180759906768799,79.88410186767578,24.433000564575195,54.651100158691406
CMH,CLT,39.998001,-82.891899,35.2140007019043,-80.94309997558594
CMH,DCA,39.998001,-82.891899,38.8521,-77.037697
CMH,DFW,39.998001,-82.891899,32.896801,-97.038002
CMH,JFK,39.998001,-82.891899,40.63980103,-73.77890015
CMH,LAX,39.998001,-82.891899,33.94250107,-118.4079971
CMH,LGA,39.998001,-82.891899,40.77719879,-73.87259674
CMH,MIA,39.998001,-82.891899,25.79319953918457,-80.29060363769531
CMH,ORD,39.998001,-82.891899,41.9786,-87.9048
CMH,PHL,39.998001,-82.891899,39.87189865112305,-75.24109649658203
CMH,PHX,39.998001,-82.891899,33.43429946899414,-112.01200103759766
CMI,DFW,40.03919983,-88.27809906,32.896801,-97.038002
CMI,ORD,40.03919983,-88.27809906,41.9786,-87.9048
CNF,MIA,-19.62444305419922,-43.97194290161133,25.79319953918457,-80.29060363769531
CNS,BNE,-16.885799408,145.755004883,-27.384199142456055,153.11700439453125
COS,DFW,38.805801,-104.700996,32.896801,-97.038002
COU,DFW,38.81809997558594,-92.21959686279297,32.896801,-97.038002
COU,ORD,38.81809997558594,-92.21959686279297,41.9786,-87.9048
CPH,LHR,55.617900848389,12.656000137329,51.4706,-0.461941
CPT,LHR,-33.9648017883,18.6016998291,51.4706,-0.461941
CRP,DFW,27.77039909362793,-97.5011978149414,32.896801,-97.038002
CTS,NRT,42.77519989013672,141.69200134277344,35.7647018433,140.386001587
CUN,BOS,21.036500930800003,-86.8770980835,42.36429977,-71.00520325
CUN,CLT,21.036500930800003,-86.8770980835,35.2140007019043,-80.94309997558594
CUN,DFW,21.036500930800003,-86.8770980835,32.896801,-97.038002
CUN,JFK,21.036500930800003,-86.8770980835,40.63980103,-73.77890015
CUN,MIA,21.036500930800003,-86.8770980835,25.79319953918457,-80.29060363769531
CUN,ORD,21.036500930800003,-86.8770980835,41.9786,-87.9048
CUN,PHL,21.036500930800003,-86.8770980835,39.87189865112305,-75.24109649658203
CUN,PHX,21.036500930800003,-86.8770980835,33.43429946899414,-112.01200103759766
CUU,DFW,28.702899932900003,-105.964996338,32.896801,-97.038002
CVG,CLT,39.0488014221,-84.6678009033,35.2140007019043,-80.94309997558594
CVG,DCA,39.0488014221,-84.6678009033,38.8521,-77.037697
CVG,DFW,39.0488014221,-84.6678009033,32.896801,-97.038002
CVG,JFK,39.0488014221,-84.6678009033,40.63980103,-73.77890015
CVG,MIA,39.0488014221,-84.6678009033,25.79319953918457,-80.29060363769531
CVG,ORD,39.0488014221,-84.6678009033,41.9786,-87.9048
CVG,PHL,39.0488014221,-84.6678009033,39.87189865112305,-75.24109649658203
